director,release_year,movie_id,title,weighted_rating
Taylor Hackford,2004,1677,Ray,6.45573616027832
Taylor Hackford,2000,11983,Proof of Life,6.0766754150390625
Taylor Hackford,1997,1813,The Devil's Advocate,6.745083808898926
Taylor Hackford,1993,9702,Bound by Honor,6.265344619750977
Brian Robbins,2012,72358,A Thousand Words,6.0671772956848145
Brian Robbins,2008,11260,Meet Dave,5.788331031799316
Brian Robbins,2006,10067,The Shaggy Dog,5.894142150878906
Brian Robbins,2001,20857,Hardball,6.116802215576172
Brian Robbins,2000,20697,Ready to Rumble,6.025575160980225
Brian Robbins,1999,14709,Varsity Blues,6.082775115966797
Paul Weitz,2013,144340,Admission,5.926429271697998
Paul Weitz,2010,39451,Little Fockers,5.729311466217041
Paul Weitz,2009,24418,Cirque du Freak: The Vampire's Assistant,5.935332775115967
Paul Weitz,2006,9310,American Dreamz,5.9857497215271
Paul Weitz,2004,1901,In Good Company,6.0607805252075195
Chuck Sheetz,2001,19405,Recess: School's Out,6.126393795013428
Jonathan Demme,2008,14976,Rachel Getting Married,6.094277858734131
Jonathan Demme,2004,14462,The Manchurian Candidate,6.124319553375244
Jonathan Demme,1998,39437,Beloved,6.088202953338623
Jonathan Demme,1993,9800,Philadelphia,6.857873439788818
Jonathan Demme,1991,274,The Silence of the Lambs,7.743757724761963
John Stephenson,2013,226354,The Christmas Candle,6.090878963470459
Gavin Wiesen,2011,64678,The Art of Getting By,6.216142654418945
Paul McGuigan,2015,228066,Victor Frankenstein,5.88776159286499
Paul McGuigan,2006,186,Lucky Number Slevin,6.850867748260498
Paul McGuigan,2004,11208,Wicker Park,6.178656101226807
John Moore,2013,47964,A Good Day to Die Hard,5.392426013946533
John Moore,2008,13051,Max Payne,5.744961738586426
John Moore,2004,11866,Flight of the Phoenix,6.005408763885498
John Moore,2001,8007,Behind Enemy Lines,6.063191890716553
Scott Smith,2013,231617,"Signed, Sealed, Delivered",6.09894323348999
Roland Joffé,2015,79698,The Lovers,6.049023151397705
Roland Joffé,2011,45054,There Be Dragons,6.088012218475342
Roland Joffé,1995,10533,The Scarlet Letter,6.033252239227295
Brian Gibson,1996,9623,The Juror,6.042919635772705
Brian Gibson,1993,15765,What's Love Got to Do with It,6.149641036987305
Steve Pink,2015,243938,Hot Tub Time Machine 2,5.798537731170654
Steve Pink,2014,222899,About Last Night,6.076544284820557
Steve Pink,2010,23048,Hot Tub Time Machine,6.0482892990112305
Sam Taylor-Johnson,2015,216015,Fifty Shades of Grey,5.403342247009277
Sam Taylor-Johnson,2009,33511,Nowhere Boy,6.317772388458252
Aki Kaurismäki,2011,73532,Le Havre,6.158219814300537
Michel Leclerc,2010,50848,The Names of Love,6.199981212615967
Nicholas Jarecki,2012,60599,Arbitrage,6.094876289367676
Måns Mårlind,2012,52520,Underworld: Awakening,6.097724437713623
Barry Skolnick,2001,9991,Mean Machine,6.080179214477539
Giuliano Montaldo,1969,45138,Machine Gun McCain,6.100808143615723
Peter DeLuise,2015,362105,R.L. Stine's Monsterville: The Cabinet of Souls,6.121710300445557
Peter Sollett,2015,306745,Freeheld,6.240320682525635
Peter Sollett,2008,12182,Nick and Norah's Infinite Playlist,6.180179595947266
Peter Sollett,2002,25461,Raising Victor Vargas,6.116131782531738
Glen Morgan,2006,9656,Black Christmas,5.950538158416748
Glen Morgan,2003,10929,Willard,6.070201873779297
Anthony Russo,2016,271110,Captain America: Civil War,6.982265949249268
Anthony Russo,2014,100402,Captain America: The Winter Soldier,7.385077953338623
Anthony Russo,2006,1819,"You, Me and Dupree",5.886734962463379
Anthony Russo,2002,9260,Welcome to Collinwood,6.098592758178711
Lee Toland Krieger,2015,293863,The Age of Adaline,6.975069522857666
Lee Toland Krieger,2012,84184,Celeste & Jesse Forever,6.1378607749938965
Baltasar Kormákur,2015,253412,Everest,6.48695707321167
Baltasar Kormákur,2013,136400,2 Guns,6.4092936515808105
Baltasar Kormákur,2012,77866,Contraband,6.096286773681641
Chris D'Arienzo,2010,44594,Barry Munday,6.097940921783447
Andrew Bujalski,2005,40769,Mutual Appreciation,6.093360900878906
Andrew Bujalski,2002,33693,Funny Ha Ha,6.095015525817871
Andrew Jarecki,2010,46503,All Good Things,6.0488996505737305
Albert Hughes,2010,20504,The Book of Eli,6.444406032562256
Albert Hughes,2001,768,From Hell,6.314164638519287
Albert Hughes,1993,9516,Menace II Society,6.2624382972717285
Jay Duplass,2011,82532,"Jeff, Who Lives at Home",6.094540596008301
Jay Duplass,2010,39053,Cyrus,6.094120979309082
Jay Duplass,2008,5759,Baghead,6.086435794830322
Jay Duplass,2005,24055,The Puffy Chair,6.094948768615723
Adam Marcus,1993,10285,Jason Goes to Hell: The Final Friday,5.776111125946045
Jim Fall,2003,18736,The Lizzie McGuire Movie,6.004423141479492
Nae Caranfil,2013,137347,Closer to the Moon,6.097407341003418
Phyllida Lloyd,2011,71688,The Iron Lady,6.131144046783447
Phyllida Lloyd,2008,11631,Mamma Mia!,6.274575710296631
Michael Walker,2014,278348,The Maid's Room,6.087933540344238
Kristin Rizzo,2014,274758,Give Me Shelter,6.093305587768555
Dagur Kári,2009,5178,The Good Heart,6.091306209564209
Rowan Joffe,2014,204922,Before I Go to Sleep,6.136761665344238
Rowan Joffe,2010,62728,Brighton Rock,6.0759358406066895
Peter Kassovitz,1999,2290,Jakob the Liar,6.085300445556641
Moustapha Akkad,1981,26843,Lion of the Desert,6.1380462646484375
Jorge R. Gutierrez,2014,228326,The Book of Life,6.624842643737793
Matt Johnson,2013,159770,The Dirties,6.089390754699707
Stephen Carpenter,2001,14033,Soul Survivors,6.010992050170898
Adam McKay,2015,318846,The Big Short,6.975485324859619
Adam McKay,2013,109443,Anchorman 2: The Legend Continues,6.047544956207275
Adam McKay,2010,27581,The Other Guys,6.097258567810059
Adam McKay,2008,12133,Step Brothers,6.307016372680664
Adam McKay,2006,9718,Talladega Nights: The Ballad of Ricky Bobby,6.129434585571289
Adam McKay,2004,8699,Anchorman: The Legend of Ron Burgundy,6.462716102600098
Tyler Perry,2013,175555,A Madea Christmas,6.1252312660217285
Tyler Perry,2012,62008,Good Deeds,6.098087787628174
Tyler Perry,2012,103370,Madea's Witness Protection,6.083363056182861
Tyler Perry,2010,35688,Why Did I Get Married Too?,6.093502044677734
Tyler Perry,2010,44944,For Colored Girls,6.1136393547058105
Tyler Perry,2009,15670,Madea Goes to Jail,6.1090803146362305
Tyler Perry,2009,26367,I Can Do Bad All By Myself,6.089569568634033
Tyler Perry,2007,17202,Why Did I Get Married?,6.0935282707214355
Tyler Perry,2006,16781,Madea's Family Reunion,6.086370468139648
Jim Sonzero,2006,9682,Pulse,5.945428371429443
Wong Kar-wai,2013,44865,The Grandmaster,6.1391072273254395
Wong Kar-wai,2007,1989,My Blueberry Nights,6.077876567840576
Wong Kar-wai,2004,844,2046,6.23594856262207
Mamoru Hosoda,2000,20455,Digimon: The Movie,6.100756645202637
James Bobin,2016,241259,Alice Through the Looking Glass,6.354687213897705
James Bobin,2014,145220,Muppets Most Wanted,6.119749069213867
James Bobin,2011,64328,The Muppets,6.232862949371338
Joseph Graham,2015,323270,The Horror Network Vol. 1,6.091030120849609
Ari Sandel,2015,272693,The DUFF,6.502884864807129
Jill Culton,2006,7484,Open Season,6.096024990081787
Bong Joon-ho,2013,110415,Snowpiercer,6.5474114418029785
Bong Joon-ho,2006,1255,The Host,6.31108283996582
Forest Whitaker,1998,9715,Hope Floats,6.070461750030518
Colin Trevorrow,2015,135397,Jurassic World,6.459461688995361
Colin Trevorrow,2012,84332,Safety Not Guaranteed,6.352660179138184
John Murlowski,2010,76706,Christmas Mail,6.076467990875244
Simeon Rice,2015,323271,Unsullied,6.090083122253418
George Stevens,1965,2428,The Greatest Story Ever Told,6.10998010635376
Vincent Gallo,2004,12703,The Brown Bunny,6.057277202606201
Vincent Gallo,1998,9464,Buffalo '66,6.241848945617676
Jack Heller,2011,98568,Enter Nowhere,6.113075256347656
Gillian Robespierre,2014,248774,Obvious Child,6.192303657531738
G.W. Pabst,1929,905,Pandora's Box,6.160836696624756
Stefan Ruzowitzky,2012,97614,Deadfall,5.999898433685303
Stefan Ruzowitzky,2001,31668,All The Queen's Men,6.093354225158691
Stefan Ruzowitzky,2000,1698,Anatomy,6.093705654144287
Thaddeus O'Sullivan,2002,24985,The Heart of Me,6.1016387939453125
Adam Rapp,2006,14256,Winter Passing,6.110516548156738
Kevin Bray,2004,11358,Walking Tall,6.066776275634766
Kevin Bray,2002,13950,All About the Benjamins,6.079324722290039
Anna Muylaert,2015,310569,The Second Mother,6.343843460083008
Douglas Trumbull,1972,811,Silent Running,6.1255106925964355
Gregory Poirier,2001,10646,Tomcats,6.007822036743164
Kief Davidson,2015,251471,A LEGO Brickumentary,6.109941005706787
Wes Anderson,2014,120467,The Grand Budapest Hotel,7.6662068367004395
Wes Anderson,2012,83666,Moonrise Kingdom,7.0487141609191895
Wes Anderson,2009,10315,Fantastic Mr. Fox,6.868140697479248
Wes Anderson,2004,421,The Life Aquatic with Steve Zissou,6.543241024017334
Wes Anderson,2001,9428,The Royal Tenenbaums,6.841817378997803
Wes Anderson,1998,11545,Rushmore,6.6749114990234375
Wes Anderson,1996,13685,Bottle Rocket,6.253451824188232
John Luessenhop,2013,76617,Texas Chainsaw 3D,5.834255695343018
John Luessenhop,2010,22907,Takers,6.066134452819824
Jason Eisener,2011,49010,Hobo with a Shotgun,6.02237606048584
Blake Edwards,1975,11843,The Return of the Pink Panther,6.169142246246338
Blake Edwards,1970,42586,Darling Lili,6.083433151245117
Lu Chuan,2009,21345,City of Life and Death,6.175029754638672
Alan Metter,1994,11546,Police Academy: Mission to Moscow,5.781249046325684
Johanna Schwartz,2015,324322,They Will Have to Kill Us First,6.092166900634766
Harry Beaumont,1929,65203,The Broadway Melody,6.072065353393555
Anthony Stacchi,2014,170687,The Boxtrolls,6.301340103149414
Mike Bigelow,2005,11453,Deuce Bigalow: European Gigolo,5.828530311584473
Brandon Trost,2011,85860,The FP,6.075237274169922
Marc Schölermann,2008,12192,Pathology,6.028903007507324
Jon Turteltaub,2013,137093,Last Vegas,6.232696056365967
Jon Turteltaub,2010,27022,The Sorcerer's Apprentice,5.91580057144165
Jon Turteltaub,2004,2059,National Treasure,6.298051834106445
Jon Turteltaub,2000,4244,The Kid,6.074753761291504
Jon Turteltaub,1999,12117,Instinct,6.107402801513672
Jon Turteltaub,1996,9294,Phenomenon,6.120187282562256
Jon Turteltaub,1993,864,Cool Runnings,6.332606792449951
Jorge Blanco,2009,16866,Planet 51,5.912263870239258
Dave Carroll,2013,174362,Bending Steel,6.092166900634766
Damian Nieman,2003,14576,Shade,6.09377908706665
Scott Dow,2015,312793,The Walking Deceased,6.026639938354492
Liu Chia-Liang,1994,12207,The Legend of Drunken Master,6.316303253173828
Daniel Hsia,2012,126186,Shanghai Calling,6.090455532073975
Rachel Talalay,1995,9067,Tank Girl,6.018669128417969
Rachel Talalay,1991,11284,Freddy's Dead: The Final Nightmare,5.873826026916504
Joe Camp,1974,23069,Benji,6.093541145324707
Beto Gómez,2011,66607,Saving Private Perez,6.093429088592529
James Nunn,2013,182873,Green Street Hooligans: Underground,6.070241928100586
Sylvio Tabet,1991,27549,Beastmaster 2: Through the Portal of Time,6.067295074462891
Takao Okawara,1999,10643,Godzilla 2000,6.085010051727295
László Benedek,1971,72086,The Night Visitor,6.100808143615723
Joe Swanberg,2014,244534,Happy Christmas,6.042359828948975
Joe Swanberg,2013,172533,Drinking Buddies,6.068045616149902
Brian Baugh,2009,41144,To Save A Life,6.095592021942139
David Cronenberg,2011,48231,A Dangerous Method,6.133124351501465
David Cronenberg,2007,2252,Eastern Promises,6.612661838531494
David Cronenberg,2005,59,A History of Violence,6.468051433563232
David Cronenberg,2002,9613,Spider,6.139023780822754
David Cronenberg,1999,1946,eXistenZ,6.294267654418945
David Cronenberg,1983,837,Videodrome,6.4167585372924805
David Cronenberg,1983,11336,The Dead Zone,6.2908501625061035
James Bridges,1988,17170,"Bright Lights, Big City",6.053779125213623
Hugh Hudson,2000,21311,I Dreamed of Africa,6.078690052032471
Hugh Hudson,1981,9443,Chariots of Fire,6.218764781951904
Goran Dukic,2006,13198,Wristcutters: A Love Story,6.1800537109375
Chris Rock,2014,284296,Top Five,6.130436420440674
Chris Rock,2007,14434,I Think I Love My Wife,6.034003734588623
Chris Rock,2003,9776,Head of State,6.038621425628662
Daniel Myrick,1999,2667,The Blair Witch Project,6.2015790939331055
Ruba Nadda,2012,121676,Inescapable,6.081357955932617
Brad Peyton,2015,254128,San Andreas,6.022785663604736
Brad Peyton,2012,72545,Journey 2: The Mysterious Island,5.941417694091797
Brad Peyton,2010,39691,Cats & Dogs 2 : The Revenge of Kitty Galore,5.96157693862915
Paul Abascal,2004,15644,Paparazzi,6.078219413757324
Wilson Yip,2015,365222,Ip Man 3,6.208505153656006
William Kaufman,2015,329540,The Marine 4: Moving Target,6.079047679901123
William Kaufman,2011,58626,The Hit List,6.030116081237793
Jake Scott,2010,31007,Welcome to the Rileys,6.132131099700928
Paul Fox,2005,18045,The Dark Hours,6.079999923706055
Nick Love,2015,367551,American Hero,6.026914596557617
Nick Love,2012,116613,The Sweeney,6.053164958953857
David S. Goyer,2009,13788,The Unborn,5.736767292022705
David S. Goyer,2004,36648,Blade: Trinity,5.8705925941467285
Michael Dinner,2000,19150,The Crew,6.096783638000488
Andrew Dominik,2012,64689,Killing Them Softly,5.965361595153809
Andrew Dominik,2007,4512,The Assassination of Jesse James by the Coward Robert Ford,6.498835563659668
Robert Bennett,2009,26673,Frat Party,6.082533836364746
Nickolas Perry,1999,46727,Speedway Junky,6.086832523345947
Brian Percival,2013,203833,The Book Thief,6.887476444244385
Howard Deutch,2008,13596,My Best Friend's Girl,5.963935375213623
Howard Deutch,2004,2122,The Whole Ten Yards,5.959967613220215
Howard Deutch,2000,10393,The Replacements,6.094475269317627
Ted Kotcheff,1982,1368,First Blood,6.766276836395264
Ringo Lam,1996,10861,Maximum Risk,6.008188724517822
Nicolas Winding Refn,2016,301365,The Neon Demon,6.240671634674072
Nicolas Winding Refn,2013,77987,Only God Forgives,5.859791278839111
Nicolas Winding Refn,2011,64690,Drive,7.132467746734619
Nicolas Winding Refn,2008,18533,Bronson,6.442777633666992
Deepa Mehta,2005,7509,Water,6.117502689361572
Deepa Mehta,1998,7504,Earth,6.098016738891602
Andrew Davis,2003,8326,Holes,6.266453266143799
Andrew Davis,2002,9884,Collateral Damage,5.910519599914551
Andrew Davis,1996,12123,Chain Reaction,5.912051677703857
Andrew Davis,1993,5503,The Fugitive,6.712932586669922
Peter Chan,2007,14392,The Warlords,6.109769821166992
Barry W. Blaustein,1999,14271,Beyond the Mat,6.123032569885254
Robert Rossen,1961,990,The Hustler,6.394895553588867
Charles Herman-Wurmfeld,2007,14014,The Hammer,6.099568843841553
Charles Herman-Wurmfeld,2003,10327,"Legally Blonde 2: Red, White & Blonde",5.813008785247803
Charles Herman-Wurmfeld,2001,15647,Kissing Jessica Stein,6.0840911865234375
John Gulager,2005,10070,Feast,6.094262599945068
David Mamet,2008,12400,Redbelt,6.11582612991333
David Mamet,1997,29193,The Spanish Prisoner,6.164515495300293
David Jacobson,2005,7870,Down in the Valley,6.081389427185059
François Girard,1998,14283,The Red Violin,6.20621919631958
Stephen Norrington,2003,8698,The League of Extraordinary Gentlemen,5.878419876098633
Stephen Norrington,1998,36647,Blade,6.363819599151611
Sergei Bodrov Jr.,2005,19495,Nomad: The Warrior,6.062069892883301
Dexter Fletcher,2016,319888,Eddie the Eagle,6.544864177703857
Craig Brewer,2006,7874,Black Snake Moan,6.195740222930908
Craig Brewer,2005,10476,Hustle & Flow,6.168790340423584
Anthony Hemingway,2012,72431,Red Tails,6.063043117523193
Victor Nunez,1997,55306,Ulee's Gold,6.1012067794799805
Victor Nunez,1993,47889,Ruby in Paradise,6.088214874267578
Prachya Pinkaew,2005,8982,The Protector,6.198117256164551
David Twohy,2013,87421,Riddick,6.165824890136719
David Twohy,2009,12403,A Perfect Getaway,6.121892929077148
David Twohy,2004,2789,The Chronicles of Riddick,6.221621036529541
David Twohy,2000,2787,Pitch Black,6.488275051116943
Stuart Gordon,2005,18191,Edmond,6.088681697845459
Stuart Gordon,1992,12088,Fortress,6.0346760749816895
Randall Miller,2008,13996,Bottle Shock,6.123140335083008
Adrienne Shelly,2007,10758,Waitress,6.165238857269287
Nick Cassavetes,2014,193610,The Other Woman,6.1572957038879395
Nick Cassavetes,2009,10024,My Sister's Keeper,6.4799485206604
Nick Cassavetes,2004,11036,The Notebook,7.317282676696777
Nick Cassavetes,2002,8470,John Q,6.440103054046631
Michael Winterbottom,2014,254024,The Face of an Angel,6.006138801574707
Michael Winterbottom,2010,37414,The Killer Inside Me,6.07904577255249
Michael Winterbottom,2007,1988,A Mighty Heart,6.147988796234131
Michael Winterbottom,2005,8435,A Cock and Bull Story,6.097884178161621
Michael Winterbottom,2003,2577,Code 46,6.104818820953369
Michael Winterbottom,2000,44853,The Claim,6.084712982177734
Peter Berg,2013,193756,Lone Survivor,6.895726203918457
Peter Berg,2012,44833,Battleship,5.685154438018799
Peter Berg,2008,8960,Hancock,6.173897743225098
Peter Berg,2007,4349,The Kingdom,6.235040664672852
Peter Berg,2003,10159,The Rundown,6.200325965881348
Peter Berg,1998,10029,Very Bad Things,6.110087871551514
Gina Prince-Bythewood,2014,241771,Beyond the Lights,6.20808744430542
Gina Prince-Bythewood,2008,12837,The Secret Life of Bees,6.278137683868408
Gina Prince-Bythewood,2000,14736,Love & Basketball,6.203132629394531
Steven Quale,2014,216282,Into the Storm,5.958378314971924
Steven Quale,2011,55779,Final Destination 5,6.001577854156494
Matthew Diamond,2012,112937,The Oogieloves in the Big Balloon Adventure,6.06109619140625
Kelly Asbury,2002,9023,Spirit: Stallion of the Cimarron,6.699933052062988
Frank LaLoggia,1988,49365,Lady in White,6.098556995391846
Jonathan Glazer,2014,97370,Under the Skin,6.0434160232543945
Jonathan Glazer,2004,10740,Birth,6.062899589538574
Jonathan Glazer,2000,11826,Sexy Beast,6.2606120109558105
Charles Ferguson,2015,370662,Time to Choose,6.093305587768555
Charles Ferguson,2010,44639,Inside Job,6.462393760681152
Charles Ferguson,2007,12901,No End in Sight,6.119225978851318
Hou Hsiao-hsien,2015,253450,The Assassin,6.16458797454834
Richard LaGravenese,2014,206296,The Last Five Years,6.016315937042236
Richard LaGravenese,2013,109491,Beautiful Creatures,5.843479156494141
Richard LaGravenese,2007,1646,Freedom Writers,6.4741291999816895
Richard LaGravenese,2007,6023,P.S. I Love You,6.500402927398682
Richard LaGravenese,1998,46889,Living Out Loud,6.084309101104736
Fred Savage,2007,14144,Daddy Day Camp,5.946552276611328
Dave Meyers,1999,27455,Foolish,6.093950271606445
Nicolae Constantin Tanase,2015,344466,The World Is Mine,6.093305587768555
Travis Romero,2013,138976,Treachery,6.086597442626953
Dean Wright,2012,96399,For Greater Glory - The True Story of Cristiada,6.104104518890381
